strain	2_3_Butanediol	2_Aminoethanol	Acetic_Acid	Adonitol	Anti_Ampic	Anti_Chlor	Anti_Eryth	Anti_Gent	Anti_Kana	Anti_Rif	Anti_Spec	Anti_Strept	Anti_Sulfa	Anti_Trime	Bromo_Succinic_Acid	Cis_Aconitic_Acid	Citric_Acid	D_Alanine	D_Arabitol	D_Cellobiose	D_Fructose	D_Galactonic_Acid_Lactone	D_Galactose	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucose_6_Phosphate	D_Glucuronic_Acid	D_L_Carnitine	D_L_Lactic_Acid	D_L_alpha_Glycerol_Phosphate	D_Mannitol	D_Mannose	D_Melibiose	D_Psicose	D_Raffinose	D_Saccharic_Acid	D_Serine	D_Sorbitol	D_Trehalose	Dextrin	Dyes_AcOr0.006	Dyes_AcOr0.013	Dyes_AcOr0.05	Dyes_Aur0.006	Dyes_Aur0.013	Dyes_Aur0.05	Dyes_MG0.006	Dyes_MG0.013	Dyes_MG0.05	Dyes_Nig0.006	Dyes_Nig0.013	Dyes_Nig0.05	Dyes_PrIo0.006	Dyes_PrIo0.013	Dyes_PrIo0.05	Flavonoid_Apigenin	Flavonoid_Daidzein	Flavonoid_Flavone	Flavonoid_Luteolin	Flavonoid_Naringenin	Flavonoid_Quercetin	Formic_Acid	Gentiobiose	Glucuronamide	Glycerol	Glycogen	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	Growth_Rate	Hydroxy_L_Proline	I_Erythritol	Inosine	Itaconic_Acid	L_Alaninamide	L_Alanine	L_Alanyl_Glycine	L_Arabinose	L_Asparagine	L_Aspartic_Acid	L_Fucose	L_Glutamic_Acid	L_Histidine	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	L_Rhamnose	L_Serine	L_Threonine	Lactulose	M_Inositol	Malonic_Acid	Maltose	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	NaCLmM_200	NaCLmM_300	NaCLmM_500	NaCLmM_600	NaCLmM_800	PC1	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PEG_.05	PEG_.10	PEG_.15	PEG_.20	PEG_.25	PEG_LWA	PEG_max	P_Hydroxy_Phenylacetic_Acid	Phenyethylamine	Propionic_Acid	Putrescine	Pyruvic_Acid_Methyl_Ester	Quinic_Acid	Salt_max	Sebacic_Acid	Siderophore	Succinamic_Acid	Succinic_Acid	Succinic_Acid_Mono_Methyl_ESter	Sucrose	Temp_20	Temp_28	Temp_37	Temp_40	Temp_43	Temp_max	Thymidine	Turanose	Tween_40	Tween_80	Uridine	Urocanic_Acid	Xylitol	alpha_Cyclodextrin	alpha_D_Glucose	alpha_D_Glucose_1_Phosphate	alpha_D_Lactose	alpha_Hydroxybutyric_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	beta_Hydroxybutyric_Acid	beta_Methyl_D_Glucoside	bio_1	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	gamma_Amino_Butyric_Acid	gamma_Hydroxy_Butyric_Acid	metal_Cd	metal_Cu	metal_Hg	metal_Se	metal_Te	metal_Zn	nodule_A17	nodule_R108	other_Brom..Blue	other_Calcofluor	other_Catalse	other_Congored	other_Gelatinase	other_H2S	other_KNO3.8..	other_Ketolactose	other_LB	other_MM	other_Motility	other_Nitrate	other_P..solubilization	other_Peroxidase	other_Starch.hydr.	other_TY	other_Urease24h	other_X.gal	pH_11	pH_5	pH_6	pH_7	pH_8	pH_9	weight_A17	weight_R108
1571	0.0870349805664	0.0449750138812	0.431010549695	0.5101332593	1	1	1	1	1	0	1	0	1	1	0.237784564131	0.485980011105	0.270266518601	0.408939478068	0.816629650194	0.945724597446	0.975707940033	0.0841199333703	1.09522487507	0.0483064963909	0.430177679067	0.100360910605	0.0208217656857	0.0574680732926	0.471404775125	0.450999444753	0.0	0.905746807329	0.990283176013	0.6771238201	0.76457523598	0.708356468629	0.235702387562	0.149916712937	0.917406996113	1.00111049417	0.358550805108	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.853692393115	0.990283176013	0.427262631871	0.627151582454	0.281926707385	0.488062187674	0.65130483065	0.686498855678	0.856191004997	0.551360355358	0.0412270960577	0.0508051082732	0.472237645752	0.634647418101	0.660049972238	1.02068295391	0.742504164353	0.634647418101	0.685036091061	0.771654636313	0.923653525819	0.513881177124	0.503886729595	0.0916157690172	0.721265963354	0.126179900056	0.95072182121	0.728345363687	0.363131593559	0.657967795669	0.969877845641	0.0749583564686	1.02526374237	0.363964464187	0.943225985564	1	1	1	1	0	-2.5160931998717	0.117225332767903	0.229979426278704	0.366467241284263	0.13450099849685	-0.0988976578886611	0.0722491324652685	-0.0845493140227092	0.00305681392418813	-0.0226850381299442	-1.29789965400253e-16	-3.00542204718693	0.178264837006636	-1.75627068107662	-1.88774130581631	-0.816712451799283	-0.0134890437162175	-0.230419818131957	-0.0532374829946187	1	1	1	1	0	1	0.2	0.300249861188	0.0508051082732	0.683370349806	0.0487229317046	0.498056635203	0.350638534148	600	0.0907828983898	0	0.353553581344	0.616740699611	0.281093836757	1.00652415325	1	1	1	1	0	40	0.371460299833	1.04400333148	0.125763464742	0.0857856746252	0.634230982787	1.01526929484	0.518878400888	0.0474736257635	1.01776790672	0.0149916712937	0.987784564131	0.405191560244	0.370210993892	0.447667962243	0.0649639089395	0.440172126596	0.570932815103	176	260	85	1347	158	68	20	410	253	350	376	129	41	6799	326	15	311	100	184	0.464741810105	0.0549694614103	1	1	0	1	1	1	-6.76979314506575	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0.163056132390787	NA
1580	0.105263157895	0.0173444976077	0.584928229665	0.47009569378	1	0	1	1	1	0	1	0	1	1	0.548444976077	0.106459330144	0.0556220095694	0.614832535885	0.844497607656	0.929425837321	1.04186602871	0.182416267943	1.05322966507	0.252392344498	0.269736842105	0.250598086124	0.0	0.117224880383	0.569377990431	0.905502392344	0.0376794258373	0.88995215311	0.932416267943	0.793062200957	0.859449760766	0.518540669856	0.113038277512	0.235645933014	0.974880382775	1.01016746411	0.570574162679	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.3480861244	0.911483253589	0.455741626794	0.211124401914	0.316985645933	0.859449760766	0.766746411483	0.76142131999	1.00119617225	0.497607655502	0.0293062200957	0.0861244019139	0.910885167464	0.709330143541	0.711722488038	0.978468899522	0.761363636364	0.717105263158	0.848086124402	0.803827751196	1.0023923445	0.771531100478	0.763157894737	0.111244019139	0.967105263158	0.0741626794258	0.86543062201	0.83014354067	0.551435406699	0.319377990431	1.01315789474	0.0903110047847	1.04306220096	0.224880382775	0.894138755981	1	1	1	0	0	0.26187487648819	0.188260852319538	-0.253246521145971	0.0523743662395713	-0.0540540690910897	0.0170097960222604	0.00730858260807394	-0.0356795405575854	0.0291234249683446	0.0132450632566126	-2.47395484299716e-16	1.19160606090133	-1.17565761411186	0.704835123117259	0.206306004749809	-1.00223004316882	0.211581907605209	0.484466109946806	0.214444775058157	1	1	1	1	0	1	0.2	0.0927033492823	0.0681818181818	0.83014354067	0.00777511961722	0.609449760766	0.539473684211	500	0.153708133971	0	0.352272727273	0.713516746411	0.327153110048	1.00897129187	1	1	1	1	0	40	0.465311004785	1.08672248804	0.0783492822967	0.0	0.623205741627	1.31997607656	0.210526315789	0.0693779904306	0.949162679426	0.122607655502	0.996411483254	0.586722488038	0.56519138756	0.129784688995	0.0819377990431	0.586722488038	0.695574162679	93	182	-1	407	53	6	46	148	30	52	128	128	38	7095	275	-58	333	86	178	0.557416267943	0.00538277511962	1	1	0	1	1	1	NA	NA	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	NA	NA
1581	0.0	0.0	0.401437172266	0.53544377549	0	0	1	0	1	0	1	0	1	1	0.378714313459	0.0	0.0	0.494076519713	0.922315012624	0.943872596621	1.01145853564	0.0792386871237	1.00854534861	0.115944843659	0.00291318702661	0.122936492523	0.0	0.00233054962129	0.45329190134	0.774907749077	0.0	0.936880947757	0.816275004855	0.424742668479	0.777820936104	0.422412118858	0.0675859390173	0.227228588075	1.01437172266	0.92406292484	0.533695863274	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.0510778792	0.782482035347	0.0256360458341	0.21674111478	0.347251893572	0.684016313847	0.65255389396	0.722891566439	0.87046028355	0.506311905224	0.0	0.0	0.569236744999	0.646144882501	0.679355214605	0.943289959215	0.66245872985	0.638570596232	0.725383569625	0.921149737813	1.00330161196	0.646727519907	0.730627306273	0.0419498931831	0.832006214799	0.0699164886386	0.714313458924	0.837249951447	0.448630802097	0.456205088367	0.92522819965	0.030879782482	1.05690425325	0.242959798019	0.936298310352	1	1	1	0	0	0.26187487648819	0.188260852319538	-0.253246521145971	0.0523743662395713	-0.0540540690910897	0.0170097960222604	0.00730858260807394	-0.0356795405575854	0.0291234249683446	0.0132450632566126	-2.47395484299716e-16	1.19160606090133	-1.17565761411186	0.704835123117259	0.206306004749809	-1.00223004316882	0.211581907605209	0.484466109946806	0.214444775058157	1	1	1	1	0	1	0.2	0.0	0.00640901145854	0.742862691785	0.0448630802097	0.617595649641	0.06350747718	500	0.0	0	0.205671004078	0.711982909303	0.509807729656	1.0073800738	1	1	1	1	0	40	0.50689454263	1.03825985628	0.0	0.0	0.784812584968	1.1058457953	0.513886191493	0.0	0.981161390561	0.0	0.989900951641	0.450961351719	0.365896290542	0.0396193435619	0.0	0.552340260245	0.241211885803	93	182	-1	407	53	6	46	148	30	52	128	128	38	7095	275	-58	333	86	178	0.519712565547	0.0	1	1	0	1	1	1	-5.77542662493713	6.80319563293587	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0.0482919349799937	0.24215642807104
1583	0.0134973005399	0.0710857828434	0.394121175765	0.712207558488	0	1	1	0	1	0	1	0	1	1	0.383773245351	0.111577684463	0.0841331733653	0.448560287942	0.896670665867	0.906568686263	0.977204559088	0.162417516497	1.01184763047	0.171415716857	0.145770845831	0.113827234553	0.0584883023395	0.114727054589	0.635272945411	0.874625074985	0.0166466706659	0.920515896821	1.00149970006	0.754949010198	0.840431913617	0.819736052789	0.0584883023395	0.0733353329334	0.917816436713	0.964157168566	0.415266946611	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.927264547091	0.977654469106	0.315386922615	0.440911817636	0.179064187163	0.654169166167	0.675314937013	0.636942675159	0.907918416317	0.558338332334	0.374775044991	0.0364427114577	0.501199760048	0.538542291542	0.676214757049	0.915116976605	0.731103779244	0.401769646071	0.849430113977	1.03524295141	0.978104379124	0.642921415717	0.668566286743	0.0679364127175	0.900719856029	0.110677864427	0.864277144571	0.920515896821	0.374325134973	0.775194961008	0.962357528494	0.0593881223755	0.992951409718	0.421115776845	0.916916616677	1	1	1	0	0	-0.366945598311322	-0.0763480035655219	0.0041152223420251	-0.0843238021229551	0.0447223467422404	0.0978674470864604	-0.00742810561744878	0.0615612060722282	-0.0106732931122549	0.0115353498683714	2.02476233486622e-16	-2.71277445004637	0.271698561052752	-2.82016286271793	0.0219963860726542	-0.124843944683424	-0.303401889215957	-0.165079106221419	0.148578968655582	1	1	1	1	0	1	0.2	0.0512897420516	0.0629874025195	0.766646670666	0.0508398320336	0.553839232154	0.0679364127175	500	0.0	0	0.269946010798	0.637522495501	0.443611277744	0.987552489502	1	1	1	1	0	40	0.418866226755	1.01094781044	0.0958308338332	0.0629874025195	0.780143971206	1.01274745051	0.540791841632	0.0454409118176	1.03524295141	0.0485902819436	1.01229754049	0.567786442711	0.354529094181	0.175914817037	0.569586082783	0.604229154169	0.719406118776	133	234	27	1098	106	82	9	299	252	295	252	135	38	7981	309	-45	354	227	27	0.648320335933	0.153419316137	1	1	0	1	1	1	8.79463230942844	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	-0.2048338442091	NA
1589	0.0223207218616	0.0	0.605034035143	0.738958366313	1	1	1	1	1	0	1	0	1	1	0.574639860693	0.0337185372804	0.0698116194396	0.697166376445	0.916574323255	0.783124901061	0.990660123476	0.104954883647	0.98353648884	0.899952509102	0.137248694	0.115402881114	0.0	0.0907076143739	0.779325629254	0.923697957891	0.0	0.991135032452	0.932246319455	0.892828874466	0.867183789774	0.814468893462	0.0911825233497	0.274972296976	0.992084850404	1.01108120943	0.573215133766	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.978787399082	0.996833940161	0.653474750673	0.869083425677	0.307741016305	0.928447047649	0.831090707614	0.653594771242	0.927022320722	0.725186006016	0.938420136141	0.0579388950451	0.763178724078	0.852461611524	0.820642710147	0.93509577331	0.891879056514	0.701440557227	0.163368687668	1.01820484407	0.885230330853	0.130125059364	0.838214342251	0.0	0.903276871933	0.0379927180624	0.977362672155	0.922273230964	0.553743865759	0.933671046383	0.999683394016	0.0916574323255	0.996833940161	0.545195504195	0.910875415545	1	1	1	1	0	-1.25458361723307	0.375937228591522	-0.396400824725153	0.105860366995329	0.137357968172535	0.00600398063490914	0.0356479576139699	-0.0261926486609279	0.0210337900521533	-0.0066095556892459	1.11370491830183e-16	-2.96543681459242	0.102851332762381	-2.26971118355977	-1.73101068612095	-0.644304575651052	-0.12378981857076	-0.134703510269006	0.227638599568662	1	1	1	1	0	1	0.2	0.0318189013772	0.0	0.833465252493	0.00854836156403	0.701915466202	0.0897577964224	600	0.0873832515435	0	0.671046382777	0.690517650784	0.821592528099	1.02437866076	1	1	1	1	0	40	0.515751147697	1.0058572107	0.0370429001108	0.00047490897578	0.935570682286	0.940794681019	0.781700174133	0.0	0.984961215767	0.0	1.00015830299	0.741807820168	0.746556909926	0.332911192022	0.506727877157	0.698591103372	0.84961215767	142	243	35	1312	140	77	15	378	263	301	350	132	37	8079	316	-36	352	141	201	0.765553268957	0.0242203577648	1	1	0	1	1	1	11.8874195821811	-17.1608961743058	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0.196628867062993	-0.26054286225672
1590	0.042789968652	0.0681818181818	0.578369905956	0.555799373041	1	0	1	1	1	0	1	0	1	1	0.465517241379	0.0766457680251	0.0869905956113	0.482915360502	0.876018808777	0.98934169279	0.991222570533	0.103918495298	0.948902821317	0.588244514107	0.122727272727	0.133542319749	0.0474921630094	0.112852664577	0.211128526646	0.898589341693	0.0	0.935736677116	0.907523510972	0.737774294671	0.843103448276	0.618338557994	0.139184952978	0.149059561129	1.01332288401	1.05893416928	0.499843260188	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0.995454545455	0.923981191223	0.573197492163	0.678996865204	0.251567398119	0.798432601881	0.844514106583	0.680272108844	1.05423197492	0.656426332288	1.0302507837	0.0742946708464	0.694984326019	0.515360501567	0.480094043887	0.98934169279	0.739184952978	0.557680250784	0.0507836990596	0.934326018809	1.03542319749	0.126489028213	0.762225705329	0.0526645768025	0.846394984326	0.0827586206897	0.909404388715	0.902821316614	0.540282131661	0.678996865204	0.858150470219	0.176332288401	1.01379310345	0.0413793103448	0.916927899687	1	1	1	0	0	-4.07421715377821	0.274599509021984	0.167835366837434	0.232301784097471	-0.112191359176855	-0.151951202092961	-0.0807462556837985	0.111552532572973	-0.00215683346148245	-0.0112483001198242	-4.88797821094716e-16	-2.40193471088025	2.52658143946472	-0.512418522916538	1.11429082729423	0.182406799127106	-0.307268747995864	-0.213624505707984	-0.0291744725449863	1	1	1	1	0	1	0.2	0.0126959247649	0.0310344827586	0.892006269592	0.0145768025078	0.643730407524	0.163636363636	500	0.0479623824451	0	0.333855799373	0.7565830721	0.612695924765	1.06269592476	1	1	1	1	0	40	0.387931034483	0.992163009404	0.0	0.0	0.974294670846	1.02131661442	0.262382445141	0.0347962382445	0.946081504702	0.0460815047022	0.964890282132	0.584952978056	0.548746081505	0.106269592476	0.150940438871	0.566144200627	0.770689655172	222	274	162	1224	184	38	51	542	168	542	190	125	51	4397	333	89	244	274	173	0.418495297806	0.176802507837	1	1	0	1	1	1	6.4802068549338	-8.96785726199037	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	NA	NA
1591	0.011583011583	0.0	0.505967005967	0.518603018603	1	0	1	0	0	0	1	0	1	1	0.518076518077	0.0773955773956	0.18058968059	0.520709020709	0.810810810811	0.969287469287	0.974025974026	0.161635661636	0.98244998245	0.151632151632	0.114250614251	0.0795015795016	0.0	0.229027729028	0.573885573886	0.862407862408	0.0	0.92822042822	0.880835380835	0.594419094419	0.865566865567	0.295366795367	0.0852930852931	0.32800982801	0.905580905581	0.974552474552	0.460161460161	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1.01667251667	0.962442962443	0.469111969112	0.493857493857	0.316426816427	0.697086697087	0.647595647596	0.636942675159	0.820814320814	0.618638118638	1.042997543	0.216918216918	0.532818532819	0.497542997543	0.610214110214	0.973499473499	0.652334152334	0.682344682345	0.834503334503	0.801333801334	0.958230958231	0.631274131274	0.583362583363	0.103720603721	0.806072306072	0.0526500526501	0.889785889786	0.74025974026	0.427518427518	0.612846612847	0.980343980344	0.120042120042	1.02088452088	0.0700245700246	0.915057915058	1	1	1	0	0	3.22826158644534	0.237460242854757	-0.248543221123997	0.0840178206358663	0.16399148855109	0.076903467713158	0.0750734953083931	0.0251015782246871	-0.0518830801589487	0.00056979295990372	6.38663802092879e-17	-0.591167517333164	-2.06792914354892	2.28112987201346	0.0701839852708402	0.299964076549862	0.280319345691467	-0.0484536029364417	0.202329988658992	1	1	1	1	0	1	0.2	0.117936117936	0.0405405405405	0.377500877501	0.0	0.521235521236	0.20164970165	500	0.0889785889786	0	0.26325026325	0.746051246051	0.627062127062	1.00666900667	1	1	1	1	0	40	0.172692172692	0.985082485082	0.0	0.0	0.588627588628	1.04352404352	0.236398736399	0.026325026325	1.01930501931	0.0	0.951386451386	0.24219024219	0.269041769042	0.124254124254	0.321165321165	0.539663039663	0.616005616006	18	131	-92	467	73	17	45	193	59	150	98	79	24	8775	181	-144	325	76	17	0.472797472797	0.217444717445	1	1	0	1	1	1	-3.24039715775435	6.89324867110254	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0.0196717683575966	0.167730206105183
1593	0.31369462559	0.236114234315	0.511355970317	0.635484596357	1	0	1	0	1	0	1	0	1	1	0.623341578592	0.124803238138	0.0978187542163	0.685405891612	0.791319991005	0.821677535417	0.889138745221	0.273217899708	0.971441421183	0.239487294805	0.269170227119	0.300876995727	0.173375309197	0.173375309197	0.484371486395	0.986957499438	0.185518326962	0.813582190241	0.88981335732	0.782550033731	1.16100742073	0.65167528671	0.198335956825	0.257701821453	1.15830897234	1.04429952777	0.649651450416	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.06723633911	1.03687879469	0.823026759613	0.910051720261	0.340004497414	0.810883741848	0.759613222397	0.692840646811	0.885765684731	0.70362041826	0.992354396222	0.104564875197	0.935012367888	0.750843265123	0.805486845064	0.936361592085	0.92759163481	0.821677535417	0.928266246908	1.05981560603	0.8965594783	0.864852709692	0.777827749044	0.0134922419609	0.912075556555	0.168653024511	1.1050146166	0.941758488869	0.68608050371	0.999100517203	1.02810883742	0.176748369687	1.02406116483	0.318416910277	0.881043400045	1	1	1	0	0	3.91413979676345	-0.148914553144905	0.167465274084557	-0.133488312599324	0.0446323689104686	-0.0491403385483847	0.0153745716441099	-0.0323713147137243	-0.00779389461140645	0.0105096285789329	-5.40486228742562e-17	1.1172441741985	1.1213803721461	-0.0290377630669851	0.0680458811190717	-0.161083994945437	-0.141170617522825	0.00747983350483895	-0.139253927503881	1	1	1	1	0	1	0.2	0.0195637508433	0.157859230942	0.880368787947	0.194288284237	0.786597706319	0.25500337306	500	0.0	0	0.883741848437	0.851360467731	0.596357094671	1.02473577693	1	1	1	1	0	40	0.350123678885	1.1367213852	0.0	0.0	1.17449966269	0.999100517203	0.900607150888	0.12412862604	1.08612547785	0.165954576119	1.05172026085	0.938385428379	0.908027883967	0.313020013492	0.572071059141	0.833145941084	0.862828873398	44	193	-120	433	85	11	63	205	36	196	36	131	27	12090	283	-196	479	169	-120	0.521475151788	0.506633685631	1	1	0	1	1	1	12.0502657892994	NA	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	NA	NA
1594	0.132322536182	0.079600275672	0.612508614748	0.505513439008	1	1	1	1	1	0	1	0	1	1	0.594934527912	0.131805651275	0.203652653343	0.583046175052	0.806340454859	0.956237077877	0.993969676085	0.175740868367	1.02705031013	0.104410751206	0.187629221227	0.124052377671	0.0692625775327	0.239317711923	0.642487939352	0.882839421089	0.100792556857	0.911784975879	0.892143349414	0.742763611303	0.962956581668	0.722605099931	0.149896623019	0.274465885596	1.0249827705	1.01412818746	0.724155754652	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.10096485183	0.884906960717	0.531874569263	0.550482425913	0.400585802895	0.68538938663	0.762405237767	0.683371298561	0.893177119228	0.706581667815	1.00430737422	0.188146106134	0.575809786354	0.791867677464	0.825982081323	0.994486560992	0.713818056513	0.780496209511	0.906616126809	0.96605789111	0.958821502412	0.892660234321	0.678669882839	0.0697794624397	0.864231564438	0.0568573397657	0.874052377671	0.879738111647	0.514300482426	0.75516884907	0.954169538249	0.171605789111	0.857512060648	0.410406616127	0.871467953136	1	1	1	0	0	-1.62941521964176	-0.0040643474481451	-0.120982349944378	-0.0886094775667963	-0.0171228513149501	-0.0375928394944433	-0.115530909798278	-0.0068538347196916	-0.12849264430714	0.0348784454050773	7.61239801283691e-16	3.06051309699341	0.122650480370203	-1.08955931451132	0.321984774012686	-0.620263763374333	0.846948161864277	0.335268727176695	0.0822126855640155	1	1	1	1	0	1	0.2	0.121467953136	0.0310130944176	0.839421088904	0.0666781529979	0.521536871123	0.132839421089	500	0.0930392832529	0	0.679186767746	0.738628532047	0.336492074431	1.00585802895	1	1	1	1	0	40	0.431082012405	0.981564438318	0.166953824948	0.0139558924879	0.813576843556	0.991902136458	0.597518952447	0.05272226051	1.00017229497	0.0775327360441	0.864231564438	0.604238456237	0.609924190214	0.305995864921	0.28066850448	0.587181254307	0.756202618884	165	263	80	210	30	4	46	84	16	16	58	154	41	6993	374	3	371	123	263	0.621295658167	0.277567195038	1	1	0	1	1	1	5.33516397553678	1.89324867110254	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	-0.0669486003589547	-0.112119793894817
1603	0.0	0.0	0.477219626168	0.44976635514	1	1	1	1	1	0	1	0	1	1	0.477219626168	0.117990654206	0.0771028037383	0.329439252336	0.822429906542	0.857476635514	1.13317757009	0.0268691588785	0.967873831776	0.0268691588785	0.0695093457944	0.0	0.0	0.0105140186916	0.564836448598	0.730140186916	0.0	0.842289719626	0.860981308411	0.678154205607	0.879672897196	0.564836448598	0.189836448598	0.0724299065421	0.794392523364	0.979556074766	0.392523364486	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.991238317757	0.811331775701	0.255257009346	0.405957943925	0.213200934579	0.604556074766	0.551401869159	0.636942675159	1.03971962617	0.520443925234	0.0461448598131	0.268691588785	0.579439252336	0.657710280374	0.679322429907	0.957943925234	0.643691588785	0.509929906542	0.555490654206	0.897780373832	0.915887850467	0.560163551402	0.478971962617	0.0	0.706191588785	0.0140186915888	0.730140186916	0.680490654206	0.382009345794	0.629088785047	0.905373831776	0.133761682243	1.01343457944	0.202686915888	0.747079439252	1	1	1	0	0	0.0595086612670008	-0.0409425506987504	0.0267071829550899	-0.0776791247448519	-0.0162442798020467	-0.0335454814085373	-0.0284082277517133	0.0670429515508382	0.0139773361234818	-0.00189166052689743	2.61143811862457e-16	-2.70695910835662	0.0529342490368599	-2.16674019002601	-0.193368404925951	0.823339910749451	-0.124691217475174	-0.103830176105929	0.0520376571849751	1	1	1	1	1	1	0.25	0.0	0.0	0.507593457944	0.0	0.467873831776	0.0151869158879	500	0.0	0	0.230724299065	0.757593457944	0.367990654206	1.00934579439	1	1	1	1	1	43	0.223130841121	1.08060747664	0.0	0.0	0.271612149533	1.21612149533	0.370911214953	0.405957943925	0.857476635514	0.0	0.872663551402	0.393691588785	0.375	0.0	0.0	0.373247663551	0.632593457944	126	232	15	1069	105	73	10	301	238	296	238	112	32	8407	302	-43	345	226	15	0.513434579439	0.0	1	1	0	1	1	1	17.7946323094284	13.3391038256942	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.193778231642403	0.12485713774328
1612	0.106835152211	0.497989661114	0.737507179782	0.860999425617	0	0	1	0	1	0	1	0	1	1	0.671453187823	0.988512349225	0.928202182654	0.879379666858	0.870189546238	0.817346352671	1.02871912694	0.829408385985	1.04250430787	0.151636990235	0.96726019529	0.866743251005	0.235496840896	0.217690982194	0.331418724871	0.859276278001	0.067777139575	0.969557725445	0.867317633544	0.596783457783	0.613440551407	0.533601378518	0.910396323952	0.568064330844	0.825962090752	0.896036760482	0.568064330844	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.36875358989	1.03159103963	0.595060310167	0.789201608271	0.385985066054	0.862722573234	0.72429638139	0.699300699301	0.610568638713	0.743825387708	1.16369902355	0.111430212522	0.943136128662	0.944859276278	0.940264215968	0.920160827111	1.03101665709	0.83170591614	1.00631820793	0.885123492246	0.823664560597	0.841470419299	0.739804709937	0.824238943136	0.848363009765	0.160252728317	0.973004020678	0.941987363584	0.713957495692	1.00861573808	1.01378518093	0.125215393452	1.00114876508	0.622056289489	0.845491097071	1	1	1	0	0	-2.44360868839443	0.0650356471437988	-0.0101613812548494	-0.106902400241615	-0.0680599860286122	-0.00963266082369674	0.00733483757274581	0.0040340287264878	-0.0160758812667865	0.00873302441024012	3.26454028006456e-16	3.56402536729395	1.07138865960935	-0.720610718328238	-1.71043266737333	0.509777918887356	0.0728634813863052	-0.293071405922508	-0.175193719174593	1	1	1	1	0	1	0.2	0.812751292361	0.128087306146	0.395175186674	0.097645031591	0.568064330844	0.821367030442	500	0.062607696726	0	0.917863296956	0.746697300402	0.715680643308	0.960941987364	1	1	1	1	1	43	0.747271682941	0.946582423894	0.00114876507754	0.0557151062608	0.952900631821	0.462377943711	0.693854106835	0.0746697300402	1.0103388857	0.230327398047	1.07926479035	0.535324526134	0.774842044802	1.0769672602	0.123492245836	0.638713383113	0.947156806433	204	321	89	315	60	0	87	164	0	0	156	135	35	9024	416	33	383	102	321	0.396323951752	0.0269959793222	1	1	0	1	1	1	29.3559965796294	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.155777167399927	NA
